"id","path_id","level_id","component_added","stress","median","verification","classification","example"
"0",4,0,NA,64,0.873349,"gradual","worst","bst"
"400000000",4,0.65359477124183,"m.tree_remove_lemma_left2.3.fold.pred_inst.118",64,3.424706,"gradual","worst","bst"
"400000004",4,1.30718954248366,"p.bstRemove.6.pred.acc.150",64,3.154323,"gradual","worst","bst"
"80000000000000000400000004",4,1.96078431372549,"m.tree_max_helper.1.pre.default.49",64,3.2323,"gradual","worst","bst"
"82000000000000000400000004",4,2.61437908496732,"m.tree_max_helper.3.fold.pred_inst.55",64,3.29356,"gradual","worst","bst"
"8000000082000000000000000400000004",4,3.26797385620915,"m.tree_add.2.post.pred_inst.17",64,3.212057,"gradual","worst","bst"
"2008000000082000000000000000400000004",4,3.92156862745098,"m.create_tree_helper.3.fold.pred_inst.7",64,3.370369,"gradual","worst","bst"
"2008000000082000800000000000400000004",4,4.57516339869281,"m.tree_min.3.fold.pred_inst.69",64,3.218449,"gradual","worst","bst"
"102008000000082000800000000000400000004",4,5.22875816993464,"m.create_tree.1.pre.default.0",64,3.241358,"gradual","worst","bst"
"102008000000082000800000000001400000004",4,5.88235294117647,"m.tree_remove_lemma_left2.3.fold.pred_inst.116",64,3.216955,"gradual","worst","bst"
"102008000000082000800000000001401000004",4,6.5359477124183,"m.tree_remove_lemma_min.3.fold.pred_inst.128",64,3.26926,"gradual","worst","bst"
"102008200000082000800000000001401000004",4,7.18954248366013,"m.tree_add_helper.2.post.pred_inst.23",64,3.743922,"gradual","worst","bst"
"102008202000082000800000000001401000004",4,7.84313725490196,"m.tree_contains_helper.2.post.pred_inst.31",64,4.821016,"gradual","worst","bst"
"102008202000082000801000000001401000004",4,8.49673202614379,"m.tree_min_helper.3.fold.pred_inst.80",64,4.796356,"gradual","worst","bst"
"102008202000082000801000000003401000004",4,9.15032679738562,"m.tree_remove_lemma_left2.4.unfold.pred_inst.115",64,4.698689,"gradual","worst","bst"
"102008202000092000801000000003401000004",4,9.80392156862745,"m.tree_max_helper.2.post.pred_inst.52",64,4.956367,"gradual","worst","bst"
"102008202000093000801000000003401000004",4,10.4575163398693,"m.tree_max_helper.4.unfold.pred_inst.56",64,4.935203,"gradual","worst","bst"
"102008202000093040801000000003401000004",4,11.1111111111111,"m.tree_max_lemma.2.post.pred_inst.62",64,4.681453,"gradual","worst","bst"
"1020082020000930c0801000000003401000004",4,11.7647058823529,"m.tree_max_lemma.1.pre.pred_inst.61",64,4.673431,"gradual","worst","bst"
"1020082020000930c0801000000003401010004",4,12.4183006535948,"p.bst.6.pred.pred_inst.136",64,4.859018,"gradual","worst","bst"
"1020082020040930c0801000000003401010004",4,13.0718954248366,"m.tree_main_lemma_bst.4.unfold.pred_inst.42",64,4.826131,"gradual","worst","bst"
"1020082020040930c0801000000023401010004",4,13.7254901960784,"m.tree_remove_lemma_left.3.fold.pred_inst.111",64,4.729139,"gradual","worst","bst"
"1020082020040930c0801000000023411010004",4,14.3790849673203,"m.tree_remove_lemma_min.1.pre.default.124",64,4.734219,"gradual","worst","bst"
"1020082020840930c0801000000023411010004",4,15.0326797385621,"m.tree_main_lemma.2.post.pred_inst.37",64,5.024619,"gradual","worst","bst"
"1020482020840930c0801000000023411010004",4,15.6862745098039,"m.tree_add.1.pre.default.14",64,5.015537,"gradual","worst","bst"
"1820482020840930c0801000000023411010004",4,16.3398692810458,"m.create_tree.1.pre.default.1",64,4.86321,"gradual","worst","bst"
"1820482020840930c0801000004023411010004",4,16.9934640522876,"m.tree_remove_lemma.2.post.pred_inst.102",64,4.955886,"gradual","worst","bst"
"1820482020840930c080100000402b411010004",4,17.6470588235294,"m.tree_remove_lemma_left2.1.pre.pred_inst.113",64,5.03656,"gradual","worst","bst"
"1820492020840930c080100000402b411010004",4,18.3006535947712,"m.tree_add_helper.1.pre.default.20",64,5.033819,"gradual","worst","bst"
"1820492020840930c080100000402b41101000c",4,18.9542483660131,"p.bstRemove.6.pred.acc.149",64,5.123327,"gradual","worst","bst"
"1920492020840930c080100000402b41101000c",4,19.6078431372549,"m.create_tree_helper.1.pre.default.4",64,4.971427,"gradual","worst","bst"
"19204920208c0930c080100000402b41101000c",4,20.2614379084967,"m.tree_main_lemma_bst.2.post.pred_inst.41",64,12.974402,"gradual","worst","bst"
"19204920208c0930c080100000402b41901000c",4,20.9150326797386,"m.tree_remove_lemma_min.1.pre.pred_inst.125",64,12.687681,"gradual","worst","bst"
"19204922208c0930c080100000402b41901000c",4,21.5686274509804,"m.tree_contains.2.post.pred_inst.27",64,12.893514,"gradual","worst","bst"
"19204922208c0970c080100000402b41901000c",4,22.2222222222222,"m.tree_max_helper.3.fold.pred_inst.54",64,12.887906,"gradual","worst","bst"
"19204926208c0970c080100000402b41901000c",4,22.8758169934641,"m.tree_contains.1.pre.pred_inst.26",64,12.940409,"gradual","worst","bst"
"19206926208c0970c080100000402b41901000c",4,23.5294117647059,"m.tree_add.1.pre.default.15",64,12.944132,"gradual","worst","bst"
"19206926208c0970c480100000402b41901000c",4,24.1830065359477,"m.tree_min.1.pre.pred_inst.66",64,13.208412,"gradual","worst","bst"
"19206926208c0970c480180000402b41901000c",4,24.8366013071895,"m.tree_min_lemma.1.pre.default.81",64,13.135369,"gradual","worst","bst"
"19206926208c0970c488180000402b41901000c",4,25.4901960784314,"m.tree_min_helper.2.post.pred_inst.73",64,12.942927,"gradual","worst","bst"
"19206926608c0970c488180000402b41901000c",4,26.1437908496732,"m.tree_contains_helper.1.pre.pred_inst.30",64,14.198622,"gradual","worst","bst"
"19206926608c0970c488180000403b41901000c",4,26.797385620915,"m.tree_remove_lemma_left2.1.pre.default.112",64,14.078405,"gradual","worst","bst"
"19206926608c0970c488180000403b43901000c",4,27.4509803921569,"m.tree_remove_lemma_max.3.fold.pred_inst.123",64,13.930173,"gradual","worst","bst"
"1920692660cc0970c488180000403b43901000c",4,28.1045751633987,"m.tree_main_lemma.4.unfold.pred_inst.38",64,14.284203,"gradual","worst","bst"
"1920692660cc0970c488180000483b43901000c",4,28.7581699346405,"m.tree_remove_lemma_left.1.pre.default.105",64,14.017528,"gradual","worst","bst"
"1920692660cc0970c498180000483b43901000c",4,29.4117647058824,"m.tree_min_helper.2.post.default.72",64,14.115099,"gradual","worst","bst"
"1920692660cc0970c4981800004c3b43901000c",4,30.0653594771242,"m.tree_remove_lemma_left.1.pre.pred_inst.106",64,16.646853,"gradual","worst","bst"
"1920692660cc0970c4981800004c3b43901800c",4,30.718954248366,"p.bst.6.pred.pred_inst.137",64,17.365073,"gradual","worst","bst"
"19a0692660cc0970c4981800004c3b43901800c",4,31.3725490196078,"m.create_tree_helper.1.pre.default.5",64,17.458305,"gradual","worst","bst"
"19a0792660cc0970c4981800004c3b43901800c",4,32.0261437908497,"m.tree_add.1.pre.pred_inst.16",64,17.548536,"gradual","worst","bst"
"19a0792660cc0970c4981800004c3b43901c00c",4,32.6797385620915,"p.bst.6.pred.default.138",64,17.621222,"gradual","worst","bst"
"19a0792660cc0970c4981800004c3bc3901c00c",4,33.3333333333333,"m.tree_remove_lemma_left2.3.fold.pred_inst.117",64,17.544653,"gradual","worst","bst"
"19a0792660cc0970c4981800006c3bc3901c00c",4,33.9869281045752,"m.tree_remove_lemma.4.unfold.pred_inst.103",64,17.522969,"gradual","worst","bst"
"19a0792660cc0970c4981800206c3bc3901c00c",4,34.640522875817,"m.tree_remove_helper.3.fold.pred_inst.95",64,17.55599,"gradual","worst","bst"
"19a0792660cc0b70c4981800206c3bc3901c00c",4,35.2941176470588,"m.tree_max_helper.2.post.default.51",64,17.755915,"gradual","worst","bst"
"19a0792660cc0b70c4981a00206c3bc3901c00c",4,35.9477124183007,"m.tree_min_lemma.2.post.pred_inst.83",64,17.584678,"gradual","worst","bst"
"19a0792660cc0b70c4981a00206c3bc3941c00c",4,36.6013071895425,"m.tree_remove_lemma_right.1.pre.pred_inst.130",64,20.226561,"gradual","worst","bst"
"19a0792660cc0b70c4981a00206c3bc3949c00c",4,37.2549019607843,"m.tree_remove_lemma_right.3.fold.pred_inst.133",64,20.064335,"gradual","worst","bst"
"19a0792660cc8b70c4981a00206c3bc3949c00c",4,37.9084967320261,"m.tree_max.1.pre.pred_inst.45",64,20.040177,"gradual","worst","bst"
"19a0792660cc8b70c4989a00206c3bc3949c00c",4,38.562091503268,"m.tree_min_helper.4.unfold.pred_inst.77",64,20.226862,"gradual","worst","bst"
"19a0792660cc8b70c4989a00206c3bc3949c00e",4,39.2156862745098,"p.tree.6.pred.pred_inst.151",64,20.424871,"gradual","worst","bst"
"19a07b2660cc8b70c4989a00206c3bc3949c00e",4,39.8692810457516,"m.tree_add.3.fold.pred_inst.19",64,20.657004,"gradual","worst","bst"
"19a07b2664cc8b70c4989a00206c3bc3949c00e",4,40.5228758169935,"m.tree_contains_helper.3.fold.pred_inst.34",64,20.267183,"gradual","worst","bst"
"19a07b3664cc8b70c4989a00206c3bc3949c00e",4,41.1764705882353,"m.tree_add_helper.4.unfold.pred_inst.24",64,20.182728,"gradual","worst","bst"
"19a07b3664cc8f70c4989a00206c3bc3949c00e",4,41.8300653594771,"m.tree_max_helper.1.pre.pred_inst.50",64,20.331928,"gradual","worst","bst"
"19a27b3664cc8f70c4989a00206c3bc3949c00e",4,42.483660130719,"m.main.5.inv.default.11",64,20.133995,"gradual","worst","bst"
"19a27b3664cc8f70c4989a00206c3bc3949c20e",4,43.1372549019608,"p.bstRemove.6.pred.pred_inst.143",64,20.488845,"gradual","worst","bst"
"19a27b3664cc8f70c4989a00206c3bc3949e20e",4,43.7908496732026,"p.bst.6.pred.default.139",64,20.341645,"gradual","worst","bst"
"19a27b3664cc8f70c4989a00606c3bc3949e20e",4,44.4444444444444,"m.tree_remove_helper.3.fold.pred_inst.94",64,20.119593,"gradual","worst","bst"
"19a27b3664cc8f70c4989a10606c3bc3949e20e",4,45.0980392156863,"m.tree_remove.4.unfold.pred_inst.88",64,20.528509,"gradual","worst","bst"
"19a27b3664cc8f70c4989a11606c3bc3949e20e",4,45.7516339869281,"m.tree_remove_helper.3.fold.pred_inst.92",64,20.191162,"gradual","worst","bst"
"19a27b3664cc8f70c4989a11606c3bc3949e60e",4,46.4052287581699,"p.bst.6.pred.acc.142",64,470.386798,"gradual","worst","bst"
"19a27b3664cc8f70c4989a11606c3bc3949ee0e",4,47.0588235294118,"p.bst.6.pred.acc.141",64,471.148159,"gradual","worst","bst"
"19a27b3664cc8f70c498da11606c3bc3949ee0e",4,47.7124183006536,"m.tree_min_helper.0.assert.default.78",64,478.474413,"gradual","worst","bst"
"19a27b3664dc8f70c498da11606c3bc3949ee0e",4,48.3660130718954,"m.tree_main_lemma_bst.1.pre.pred_inst.40",64,492.585553,"gradual","worst","bst"
"19a27b3664dc8f70c4b8da11606c3bc3949ee0e",4,49.0196078431373,"m.tree_min_helper.1.pre.pred_inst.71",64,488.889053,"gradual","worst","bst"
"19a27b3664dccf70c4b8da11606c3bc3949ee0e",4,49.6732026143791,"m.tree_max.2.post.pred_inst.46",64,487.067259,"gradual","worst","bst"
"19a27b3664dccf70c4b8da11686c3bc3949ee0e",4,50.3267973856209,"m.tree_remove_helper.4.unfold.pred_inst.97",64,499.15654,"gradual","worst","bst"
"19a27b3664ddcf70c4b8da11686c3bc3949ee0e",4,50.9803921568627,"m.tree_max.1.pre.default.44",64,490.351704,"gradual","worst","bst"
"19a27b3664ddcf70c4b8da11686c3bc7949ee0e",4,51.6339869281046,"m.tree_remove_lemma_max.4.unfold.pred_inst.122",64,484.464255,"gradual","worst","bst"
"19a27b3664ddcf70c4b8da1168ec3bc7949ee0e",4,52.2875816993464,"m.tree_remove_lemma.1.pre.pred_inst.101",64,491.897952,"gradual","worst","bst"
"19a27b7664ddcf70c4b8da1168ec3bc7949ee0e",4,52.9411764705882,"m.tree_add_helper.1.pre.pred_inst.22",64,524.451519,"gradual","worst","bst"
"19a27b7664ddcf70c4b8db1168ec3bc7949ee0e",4,53.5947712418301,"m.tree_min_lemma.4.unfold.pred_inst.84",64,511.319251,"gradual","worst","bst"
"19a27b7664ddcf70c4b8db1168ec3be7949ee0e",4,54.2483660130719,"m.tree_remove_lemma_max.1.pre.default.119",64,522.75824,"gradual","worst","bst"
"19a27b7664ddcf70c4b8db116aec3be7949ee0e",4,54.9019607843137,"m.tree_remove_helper.3.fold.pred_inst.99",64,531.334839,"gradual","worst","bst"
"19a27b7664ddef70c4b8db116aec3be7949ee0e",4,55.5555555555556,"m.tree_max.4.unfold.pred_inst.47",64,522.417578,"gradual","worst","bst"
"19a27b7664ddef70c4b9db116aec3be7949ee0e",4,56.2091503267974,"m.tree_min_helper.3.fold.pred_inst.76",64,517.623411,"gradual","worst","bst"
"19a27b7664ddef70c4b9db116aec3be7949fe0e",4,56.8627450980392,"p.bst.6.pred.acc.140",64,525.067587,"gradual","worst","bst"
"19a27b7664ddef70c6b9db116aec3be7949fe0e",4,57.516339869281,"m.tree_min.2.post.pred_inst.67",64,526.807188,"gradual","worst","bst"
"19a27b7664ddef70c6bbdb116aec3be7949fe0e",4,58.1699346405229,"m.tree_min_helper.3.fold.pred_inst.75",64,515.994193,"gradual","worst","bst"
"19a37b7664ddef70c6bbdb116aec3be7949fe0e",4,58.8235294117647,"m.main.5.inv.default.12",64,529.947093,"gradual","worst","bst"
"19a37b7764ddef70c6bbdb116aec3be7949fe0e",4,59.4771241830065,"m.tree_contains.4.unfold.pred_inst.28",64,444.708316,"gradual","worst","bst"
"19a3fb7764ddef70c6bbdb116aec3be7949fe0e",4,60.1307189542484,"m.main.5.inv.default.13",64,454.229936,"gradual","worst","bst"
"19a3fb7764ddef70c6bbdb156aec3be7949fe0e",4,60.7843137254902,"m.tree_remove_helper.1.pre.pred_inst.90",64,464.102537,"gradual","worst","bst"
"19b3fb7764ddef70c6bbdb156aec3be7949fe0e",4,61.437908496732,"m.create_tree_helper.3.fold.pred_inst.8",64,470.04984,"gradual","worst","bst"
"19b3fb7774ddef70c6bbdb156aec3be7949fe0e",4,62.0915032679739,"m.tree_contains_helper.4.unfold.pred_inst.32",64,440.494196,"gradual","worst","bst"
"19b3fb7774ddef70d6bbdb156aec3be7949fe0e",4,62.7450980392157,"m.tree_max_lemma.3.fold.pred_inst.64",64,436.03418,"gradual","worst","bst"
"19b3fb7f74ddef70d6bbdb156aec3be7949fe0e",4,63.3986928104575,"m.tree_add_helper.3.fold.pred_inst.25",64,441.683214,"gradual","worst","bst"
"19b3fb7f74ddef70d6bbdb156aec3be7949fe2e",4,64.0522875816993,"p.bstRemove.6.pred.default.147",64,440.859031,"gradual","worst","bst"
"19b3fb7f74ddef70d6bbdb157aec3be7949fe2e",4,64.7058823529412,"m.tree_remove_helper.3.fold.pred_inst.96",64,441.535427,"gradual","worst","bst"
"19b3fb7f74ddef70d6bbdb157aec3be7959fe2e",4,65.359477124183,"m.tree_remove_lemma_right.4.unfold.pred_inst.132",64,434.735446,"gradual","worst","bst"
"19b3fb7f74ddef70d6bbdb357aec3be7959fe2e",4,66.0130718954248,"m.tree_remove.2.post.pred_inst.87",64,438.417723,"gradual","worst","bst"
"19b3fb7f74ddef70d6bbdb3d7aec3be7959fe2e",4,66.6666666666667,"m.tree_remove.3.fold.pred_inst.89",64,434.069654,"gradual","worst","bst"
"19bbfb7f74ddef70d6bbdb3d7aec3be7959fe2e",4,67.3202614379085,"m.create_tree_helper.3.fold.pred_inst.9",64,435.466068,"gradual","worst","bst"
"19bbfb7f74ddef71d6bbdb3d7aec3be7959fe2e",4,67.9738562091503,"m.tree_max_lemma.1.pre.default.60",64,440.139557,"gradual","worst","bst"
"19bbfb7f74ddef71d6bfdb3d7aec3be7959fe2e",4,68.6274509803922,"m.tree_min_helper.4.unfold.pred_inst.74",64,428.774094,"gradual","worst","bst"
"1dbbfb7f74ddef71d6bfdb3d7aec3be7959fe2e",4,69.281045751634,"m.create_tree.2.post.pred_inst.2",64,439.40359,"gradual","worst","bst"
"1dbbfbff74ddef71d6bfdb3d7aec3be7959fe2e",4,69.9346405228758,"m.tree_add_helper.1.pre.default.21",64,438.669587,"gradual","worst","bst"
"1dbbfbff74ddef71d6bfdb3d7aec3be7959fe6e",4,70.5882352941177,"p.bstRemove.6.pred.default.146",64,434.149092,"gradual","worst","bst"
"1dbbfbff74ddef75d6bfdb3d7aec3be7959fe6e",4,71.2418300653595,"m.tree_max_helper.3.fold.pred_inst.58",64,443.161771,"gradual","worst","bst"
"1dbbfbff74ddef75d7bfdb3d7aec3be7959fe6e",4,71.8954248366013,"m.tree_min.4.unfold.pred_inst.68",64,428.952574,"gradual","worst","bst"
"1dbbfbff74fdef75d7bfdb3d7aec3be7959fe6e",4,72.5490196078431,"m.tree_main_lemma.3.fold.pred_inst.39",64,396.305591,"gradual","worst","bst"
"1dbbfbff76fdef75d7bfdb3d7aec3be7959fe6e",4,73.202614379085,"m.tree_contains_helper.3.fold.pred_inst.35",64,381.123451,"gradual","worst","bst"
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,73.8562091503268,"p.bstRemove.6.pred.pred_inst.144",64,472.807664,"gradual","worst","bst"
"1dbbfbff76fdef75f7bfdb3d7aec3be7959ff6e",4,74.5098039215686,"m.tree_max_lemma.4.unfold.pred_inst.63",64,481.897285,"gradual","worst","bst"
"1dbbfbff76ffef75f7bfdb3d7aec3be7959ff6e",4,75.1633986928105,"m.tree_main_lemma_bst.3.fold.pred_inst.43",64,381.849966,"gradual","worst","bst"
"1dbbfbff76ffef75f7bfdb3d7eec3be7959ff6e",4,75.8169934640523,"m.tree_remove_helper.0.assert.default.98",64,376.261525,"gradual","worst","bst"
"1dbbfbff76ffeff5f7bfdb3d7eec3be7959ff6e",4,76.4705882352941,"m.tree_max_helper.4.unfold.pred_inst.53",64,375.245666,"gradual","worst","bst"
"1dbbfbff76ffeff5f7bfdb3d7eec3bf7959ff6e",4,77.124183006536,"m.tree_remove_lemma_max.1.pre.pred_inst.120",64,374.076393,"gradual","worst","bst"
"1dbbfbff76ffeff5f7bfdbbd7eec3bf7959ff6e",4,77.7777777777778,"m.tree_min_lemma.3.fold.pred_inst.85",64,382.739986,"gradual","worst","bst"
"1dbbfbff76ffeff5f7bfdbbd7eec3bff959ff6e",4,78.4313725490196,"m.tree_remove_lemma_max.2.post.pred_inst.121",64,374.975393,"gradual","worst","bst"
"1dbffbff76ffeff5f7bfdbbd7eec3bff959ff6e",4,79.0849673202614,"m.main.5.inv.default.10",64,374.885733,"gradual","worst","bst"
"1dbffbff76ffeff5f7bfdbbd7eec3bffb59ff6e",4,79.7385620915033,"m.tree_remove_lemma_min.4.unfold.pred_inst.127",64,381.134048,"gradual","worst","bst"
"1dbffbff76ffeff5f7bfdbbd7eed3bffb59ff6e",4,80.3921568627451,"m.tree_remove_lemma_left.4.unfold.pred_inst.108",64,372.552986,"gradual","worst","bst"
"1dfffbff76ffeff5f7bfdbbd7eed3bffb59ff6e",4,81.0457516339869,"m.create_tree_helper.2.post.pred_inst.6",64,344.28556,"gradual","worst","bst"
"1dfffbff76ffeff5f7bfdbbd7eed3bffb79ff6e",4,81.6993464052288,"m.tree_remove_lemma_right.2.post.pred_inst.131",64,363.290177,"gradual","worst","bst"
"1dfffbff76ffeff5f7bfdbbd7eef3bffb79ff6e",4,82.3529411764706,"m.tree_remove_lemma_left.2.post.pred_inst.107",64,357.504986,"gradual","worst","bst"
"1dfffbff76ffeff5f7bfdbbd7fef3bffb79ff6e",4,83.0065359477124,"m.tree_remove_helper.3.fold.pred_inst.100",64,360.024808,"gradual","worst","bst"
"1dfffbff76ffeff5f7bfdbbd7fef3bffb7bff6e",4,83.6601307189542,"m.tree_remove_lemma_right.3.fold.pred_inst.135",64,341.242145,"gradual","worst","bst"
"1dffffff76ffeff5f7bfdbbd7fef3bffb7bff6e",4,84.3137254901961,"m.tree_add.4.unfold.pred_inst.18",64,315.404715,"gradual","worst","bst"
"1dffffff76ffeff5f7bfdbbd7fef3bffb7bffee",4,84.9673202614379,"p.bstRemove.6.pred.default.145",64,316.048305,"gradual","worst","bst"
"1dffffff76ffeff5f7bfdbbd7fef3fffb7bffee",4,85.6209150326797,"m.tree_remove_lemma_left2.2.post.pred_inst.114",64,319.093936,"gradual","worst","bst"
"1dffffff76ffeff5f7bfdbbd7fef3ffff7bffee",4,86.2745098039216,"m.tree_remove_lemma_min.2.post.pred_inst.126",64,314.222674,"gradual","worst","bst"
"1dffffff76ffeff5f7bffbbd7fef3ffff7bffee",4,86.9281045751634,"m.tree_min_helper.3.fold.pred_inst.79",64,311.989763,"gradual","worst","bst"
"1dffffff76ffeff5f7bffbbd7fff3ffff7bffee",4,87.5816993464052,"m.tree_remove_lemma.3.fold.pred_inst.104",64,321.728151,"gradual","worst","bst"
"1dffffff76ffeff5f7bffbbd7fff3fffffbffee",4,88.2352941176471,"m.tree_remove_lemma_right.1.pre.default.129",64,318.477294,"gradual","worst","bst"
"1dffffff76ffeffdf7bffbbd7fff3fffffbffee",4,88.8888888888889,"m.tree_max_helper.0.assert.default.57",64,324.774116,"gradual","worst","bst"
"1dffffff76ffeffdf7bffbbdffff3fffffbffee",4,89.5424836601307,"m.tree_remove_helper.4.unfold.pred_inst.93",64,295.350662,"gradual","worst","bst"
"1dffffff76ffeffdf7bffbbdffff3ffffffffee",4,90.1960784313726,"m.tree_remove_lemma_right.3.fold.pred_inst.134",64,300.894679,"gradual","worst","bst"
"1dffffff76ffeffdf7bffbbdffff3ffffffffef",4,90.8496732026144,"p.treeRemove.6.pred.pred_inst.152",64,252.747962,"gradual","worst","bst"
"1dffffff76ffeffdffbffbbdffff3ffffffffef",4,91.5032679738562,"m.tree_min.1.pre.default.65",64,257.030093,"gradual","worst","bst"
"1dffffff76ffeffdffbffbbdffff7ffffffffef",4,92.156862745098,"m.tree_remove_lemma_left.3.fold.pred_inst.110",64,255.045515,"gradual","worst","bst"
"1dffffff76ffeffdffbffbbfffff7ffffffffef",4,92.8104575163399,"m.tree_remove_helper.2.post.pred_inst.91",64,252.247368,"gradual","worst","bst"
"1dfffffff6ffeffdffbffbbfffff7ffffffffef",4,93.4640522875817,"m.tree_contains.3.fold.pred_inst.29",64,186.490951,"gradual","worst","bst"
"1dfffffff6ffeffdffbffbffffff7ffffffffef",4,94.1176470588235,"m.tree_remove.1.pre.pred_inst.86",64,189.276055,"gradual","worst","bst"
"1dfffffff7ffeffdffbffbffffff7ffffffffef",4,94.7712418300653,"m.tree_main_lemma.1.pre.pred_inst.36",64,182.679156,"gradual","worst","bst"
"1dffffffffffeffdffbffbffffff7ffffffffef",4,95.4248366013072,"m.tree_contains_helper.3.fold.pred_inst.33",64,87.733216,"gradual","worst","bst"
"1dffffffffffefffffbffbffffff7ffffffffef",4,96.078431372549,"m.tree_max_helper.3.fold.pred_inst.59",64,89.248773,"gradual","worst","bst"
"1dffffffffffefffffbffbfffffffffffffffef",4,96.7320261437908,"m.tree_remove_lemma_left.3.fold.pred_inst.109",64,90.623756,"gradual","worst","bst"
"1dffffffffffeffffffffbfffffffffffffffef",4,97.3856209150327,"m.tree_min_helper.1.pre.default.70",64,90.717228,"gradual","worst","bst"
"1fffffffffffeffffffffbfffffffffffffffef",4,98.0392156862745,"m.create_tree.3.fold.pred_inst.3",64,91.09101,"gradual","worst","bst"
"1ffffffffffffffffffffbfffffffffffffffef",4,98.6928104575163,"m.tree_max.3.fold.pred_inst.48",64,89.655,"gradual","worst","bst"
"1ffffffffffffffffffffffffffffffffffffef",4,99.3464052287582,"m.tree_min_lemma.1.pre.pred_inst.82",64,89.301509,"gradual","worst","bst"
"1ffffffffffffffffffffffffffffffffffffff",4,100,"p.bstRemove.6.pred.acc.148",64,55.513773,"gradual","worst","bst"
"0",5,0,NA,64,0.873349,"gradual","best","bst"
"400000000000000000000000000",5,0.65359477124183,"m.tree_max.2.post.pred_inst.46",64,3.115341,"gradual","best","bst"
"400000000000000200000000000",5,1.30718954248366,"m.tree_remove_lemma_left.2.post.pred_inst.107",64,5.741105,"gradual","best","bst"
"400000200000000200000000000",5,1.96078431372549,"m.tree_min_helper.1.pre.pred_inst.71",64,5.90156,"gradual","best","bst"
"400000210000000200000000000",5,2.61437908496732,"m.tree_min_helper.3.fold.pred_inst.76",64,5.653157,"gradual","best","bst"
"401000210000000200000000000",5,3.26797385620915,"m.tree_max_helper.4.unfold.pred_inst.56",64,5.677686,"gradual","best","bst"
"403000210000000200000000000",5,3.92156862745098,"m.tree_max_helper.3.fold.pred_inst.55",64,5.795793,"gradual","best","bst"
"403000210000000200000000400",5,4.57516339869281,"p.bst.6.pred.acc.142",64,5.820872,"gradual","best","bst"
"403000210000000200000000410",5,5.22875816993464,"p.bstRemove.6.pred.acc.148",64,5.993001,"gradual","best","bst"
"403000210000001200000000410",5,5.88235294117647,"m.tree_remove_lemma.3.fold.pred_inst.104",64,5.855148,"gradual","best","bst"
"403000210000001200000001410",5,6.5359477124183,"p.bst.6.pred.acc.140",64,6.088477,"gradual","best","bst"
"800000000403000210000001200000001410",5,7.18954248366013,"m.create_tree_helper.3.fold.pred_inst.9",64,6.03806,"gradual","best","bst"
"80000000040b000210000001200000001410",5,7.84313725490196,"m.tree_max_helper.4.unfold.pred_inst.53",64,6.066378,"gradual","best","bst"
"80000000040b000210000001200010001410",5,8.49673202614379,"m.tree_remove_lemma_min.1.pre.default.124",64,5.899124,"gradual","best","bst"
"80000000040b000210000001600010001410",5,9.15032679738562,"m.tree_remove_lemma_left.1.pre.pred_inst.106",64,8.802073,"gradual","best","bst"
"81000000040b000210000001600010001410",5,9.80392156862745,"m.tree_add.1.pre.pred_inst.16",64,8.876353,"gradual","best","bst"
"81004000040b000210000001600010001410",5,10.4575163398693,"m.tree_contains.1.pre.pred_inst.26",64,9.09424,"gradual","best","bst"
"81004000040b000210000011600010001410",5,11.1111111111111,"m.tree_remove_helper.3.fold.pred_inst.100",64,8.954401,"gradual","best","bst"
"81004000040b000210000011600410001410",5,11.7647058823529,"m.tree_remove_lemma_left2.3.fold.pred_inst.118",64,9.008238,"gradual","best","bst"
"81004008040b000210000011600410001410",5,12.4183006535948,"m.tree_main_lemma.2.post.pred_inst.37",64,9.140575,"gradual","best","bst"
"81014008040b000210000011600410001410",5,13.0718954248366,"m.tree_add_helper.4.unfold.pred_inst.24",64,9.014939,"gradual","best","bst"
"81014008040b000210008011600410001410",5,13.7254901960784,"m.tree_remove.3.fold.pred_inst.89",64,8.756711,"gradual","best","bst"
"1081014008040b000210008011600410001410",5,14.3790849673203,"m.create_tree_helper.1.pre.default.4",64,8.870207,"gradual","best","bst"
"1081014008040b000210008011600410001418",5,15.0326797385621,"p.bstRemove.6.pred.acc.149",64,9.029053,"gradual","best","bst"
"1081014008040b008210008011600410001418",5,15.6862745098039,"m.tree_min.1.pre.default.65",64,9.060578,"gradual","best","bst"
"1081014008060b008210008011600410001418",5,16.3398692810458,"m.tree_max.4.unfold.pred_inst.47",64,9.147491,"gradual","best","bst"
"1081014008060b008210008011600410001c18",5,16.9934640522876,"p.bst.6.pred.acc.141",64,9.209866,"gradual","best","bst"
"1081014008060b008210008111600410001c18",5,17.6470588235294,"m.tree_remove_helper.3.fold.pred_inst.96",64,9.322613,"gradual","best","bst"
"1081014008060b008210008311600410001c18",5,18.3006535947712,"m.tree_remove_helper.3.fold.pred_inst.95",64,9.303227,"gradual","best","bst"
"1081014008060b008218008311600410001c18",5,18.9542483660131,"m.tree_min_helper.4.unfold.pred_inst.77",64,9.412218,"gradual","best","bst"
"1081014008060b108218008311600410001c18",5,19.6078431372549,"m.tree_max_lemma.1.pre.default.60",64,9.096922,"gradual","best","bst"
"1481014008060b108218008311600410001c18",5,20.2614379084967,"m.create_tree_helper.2.post.pred_inst.6",64,9.252932,"gradual","best","bst"
