"id","path_id","level_id","component_added","stress","median","verification","classification","example"
"19204922208c0930c080100000402b41901000c",4,21.5686274509804,"m.tree_contains.2.post.pred_inst.27",64,12.92613,"gradual","worst","bst"
"19204922208c0970c080100000402b41901000c",4,22.2222222222222,"m.tree_max_helper.3.fold.pred_inst.54",64,13.347184,"gradual","worst","bst"
"19204926208c0970c080100000402b41901000c",4,22.8758169934641,"m.tree_contains.1.pre.pred_inst.26",64,12.925222,"gradual","worst","bst"
"19206926208c0970c080100000402b41901000c",4,23.5294117647059,"m.tree_add.1.pre.default.15",64,12.886822,"gradual","worst","bst"
"19206926208c0970c480100000402b41901000c",4,24.1830065359477,"m.tree_min.1.pre.pred_inst.66",64,12.961788,"gradual","worst","bst"
"19206926208c0970c480180000402b41901000c",4,24.8366013071895,"m.tree_min_lemma.1.pre.default.81",64,12.931292,"gradual","worst","bst"
"19206926208c0970c488180000402b41901000c",4,25.4901960784314,"m.tree_min_helper.2.post.pred_inst.73",64,12.976467,"gradual","worst","bst"
"19206926608c0970c488180000402b41901000c",4,26.1437908496732,"m.tree_contains_helper.1.pre.pred_inst.30",64,14.239044,"gradual","worst","bst"
"19206926608c0970c488180000403b41901000c",4,26.797385620915,"m.tree_remove_lemma_left2.1.pre.default.112",64,14.165842,"gradual","worst","bst"
"19206926608c0970c488180000403b43901000c",4,27.4509803921569,"m.tree_remove_lemma_max.3.fold.pred_inst.123",64,13.927647,"gradual","worst","bst"
"1920692660cc0970c488180000403b43901000c",4,28.1045751633987,"m.tree_main_lemma.4.unfold.pred_inst.38",64,14.039367,"gradual","worst","bst"
"1920692660cc0970c488180000483b43901000c",4,28.7581699346405,"m.tree_remove_lemma_left.1.pre.default.105",64,14.106768,"gradual","worst","bst"
"1920692660cc0970c498180000483b43901000c",4,29.4117647058824,"m.tree_min_helper.2.post.default.72",64,14.287584,"gradual","worst","bst"
"1920692660cc0970c4981800004c3b43901000c",4,30.0653594771242,"m.tree_remove_lemma_left.1.pre.pred_inst.106",64,16.556477,"gradual","worst","bst"
"1920692660cc0970c4981800004c3b43901800c",4,30.718954248366,"p.bst.6.pred.pred_inst.137",64,17.475496,"gradual","worst","bst"
"19a0692660cc0970c4981800004c3b43901800c",4,31.3725490196078,"m.create_tree_helper.1.pre.default.5",64,17.707587,"gradual","worst","bst"
"19a0792660cc0970c4981800004c3b43901800c",4,32.0261437908497,"m.tree_add.1.pre.pred_inst.16",64,17.66228,"gradual","worst","bst"
"19a0792660cc0970c4981800004c3b43901c00c",4,32.6797385620915,"p.bst.6.pred.default.138",64,17.653592,"gradual","worst","bst"
"19a0792660cc0970c4981800004c3bc3901c00c",4,33.3333333333333,"m.tree_remove_lemma_left2.3.fold.pred_inst.117",64,17.795014,"gradual","worst","bst"
"19a0792660cc0970c4981800006c3bc3901c00c",4,33.9869281045752,"m.tree_remove_lemma.4.unfold.pred_inst.103",64,17.70359,"gradual","worst","bst"
"19a0792660cc0970c4981800206c3bc3901c00c",4,34.640522875817,"m.tree_remove_helper.3.fold.pred_inst.95",64,17.852063,"gradual","worst","bst"
"19a0792660cc0b70c4981800206c3bc3901c00c",4,35.2941176470588,"m.tree_max_helper.2.post.default.51",64,17.561561,"gradual","worst","bst"
"19a0792660cc0b70c4981a00206c3bc3901c00c",4,35.9477124183007,"m.tree_min_lemma.2.post.pred_inst.83",64,17.588959,"gradual","worst","bst"
"19a0792660cc0b70c4981a00206c3bc3941c00c",4,36.6013071895425,"m.tree_remove_lemma_right.1.pre.pred_inst.130",64,20.257338,"gradual","worst","bst"
"19a0792660cc0b70c4981a00206c3bc3949c00c",4,37.2549019607843,"m.tree_remove_lemma_right.3.fold.pred_inst.133",64,20.191276,"gradual","worst","bst"
"19a0792660cc8b70c4981a00206c3bc3949c00c",4,37.9084967320261,"m.tree_max.1.pre.pred_inst.45",64,20.112144,"gradual","worst","bst"
"19a0792660cc8b70c4989a00206c3bc3949c00c",4,38.562091503268,"m.tree_min_helper.4.unfold.pred_inst.77",64,20.136079,"gradual","worst","bst"
"19a0792660cc8b70c4989a00206c3bc3949c00e",4,39.2156862745098,"p.tree.6.pred.pred_inst.151",64,20.530677,"gradual","worst","bst"
"19a07b2660cc8b70c4989a00206c3bc3949c00e",4,39.8692810457516,"m.tree_add.3.fold.pred_inst.19",64,20.534156,"gradual","worst","bst"
"19a07b2664cc8b70c4989a00206c3bc3949c00e",4,40.5228758169935,"m.tree_contains_helper.3.fold.pred_inst.34",64,20.600192,"gradual","worst","bst"
"19a07b3664cc8b70c4989a00206c3bc3949c00e",4,41.1764705882353,"m.tree_add_helper.4.unfold.pred_inst.24",64,20.332243,"gradual","worst","bst"
"19a07b3664cc8f70c4989a00206c3bc3949c00e",4,41.8300653594771,"m.tree_max_helper.1.pre.pred_inst.50",64,20.583329,"gradual","worst","bst"
"19a27b3664cc8f70c4989a00206c3bc3949c00e",4,42.483660130719,"m.main.5.inv.default.11",64,20.50909,"gradual","worst","bst"
"19a27b3664cc8f70c4989a00206c3bc3949c20e",4,43.1372549019608,"p.bstRemove.6.pred.pred_inst.143",64,20.717611,"gradual","worst","bst"
"19a27b3664cc8f70c4989a00206c3bc3949e20e",4,43.7908496732026,"p.bst.6.pred.default.139",64,20.365739,"gradual","worst","bst"
"19a27b3664cc8f70c4989a00606c3bc3949e20e",4,44.4444444444444,"m.tree_remove_helper.3.fold.pred_inst.94",64,20.605344,"gradual","worst","bst"
"19a27b3664cc8f70c4989a10606c3bc3949e20e",4,45.0980392156863,"m.tree_remove.4.unfold.pred_inst.88",64,20.061486,"gradual","worst","bst"
"19a27b3664cc8f70c4989a11606c3bc3949e20e",4,45.7516339869281,"m.tree_remove_helper.3.fold.pred_inst.92",64,20.598931,"gradual","worst","bst"
"19a27b3664cc8f70c4989a11606c3bc3949e60e",4,46.4052287581699,"p.bst.6.pred.acc.142",64,477.268778,"gradual","worst","bst"
"19a27b3664cc8f70c4989a11606c3bc3949ee0e",4,47.0588235294118,"p.bst.6.pred.acc.141",64,478.663747,"gradual","worst","bst"
"19a27b3664cc8f70c498da11606c3bc3949ee0e",4,47.7124183006536,"m.tree_min_helper.0.assert.default.78",64,476.152497,"gradual","worst","bst"
"19a27b3664dc8f70c498da11606c3bc3949ee0e",4,48.3660130718954,"m.tree_main_lemma_bst.1.pre.pred_inst.40",64,499.164881,"gradual","worst","bst"
"19a27b3664dc8f70c4b8da11606c3bc3949ee0e",4,49.0196078431373,"m.tree_min_helper.1.pre.pred_inst.71",64,509.900536,"gradual","worst","bst"
"19a27b3664dccf70c4b8da11606c3bc3949ee0e",4,49.6732026143791,"m.tree_max.2.post.pred_inst.46",64,496.5479,"gradual","worst","bst"
"19a27b3664dccf70c4b8da11686c3bc3949ee0e",4,50.3267973856209,"m.tree_remove_helper.4.unfold.pred_inst.97",64,499.774184,"gradual","worst","bst"
"19a27b3664ddcf70c4b8da11686c3bc3949ee0e",4,50.9803921568627,"m.tree_max.1.pre.default.44",64,496.03521,"gradual","worst","bst"
"19a27b3664ddcf70c4b8da11686c3bc7949ee0e",4,51.6339869281046,"m.tree_remove_lemma_max.4.unfold.pred_inst.122",64,494.703484,"gradual","worst","bst"
"19a27b3664ddcf70c4b8da1168ec3bc7949ee0e",4,52.2875816993464,"m.tree_remove_lemma.1.pre.pred_inst.101",64,502.598291,"gradual","worst","bst"
"19a27b7664ddcf70c4b8da1168ec3bc7949ee0e",4,52.9411764705882,"m.tree_add_helper.1.pre.pred_inst.22",64,527.548532,"gradual","worst","bst"
"19a27b7664ddcf70c4b8db1168ec3bc7949ee0e",4,53.5947712418301,"m.tree_min_lemma.4.unfold.pred_inst.84",64,532.451738,"gradual","worst","bst"
"19a27b7664ddcf70c4b8db1168ec3be7949ee0e",4,54.2483660130719,"m.tree_remove_lemma_max.1.pre.default.119",64,531.718251,"gradual","worst","bst"
"19a27b7664ddcf70c4b8db116aec3be7949ee0e",4,54.9019607843137,"m.tree_remove_helper.3.fold.pred_inst.99",64,528.071482,"gradual","worst","bst"
"19a27b7664ddef70c4b8db116aec3be7949ee0e",4,55.5555555555556,"m.tree_max.4.unfold.pred_inst.47",64,532.680272,"gradual","worst","bst"
"19a27b7664ddef70c4b9db116aec3be7949ee0e",4,56.2091503267974,"m.tree_min_helper.3.fold.pred_inst.76",64,530.366362,"gradual","worst","bst"
"19a27b7664ddef70c4b9db116aec3be7949fe0e",4,56.8627450980392,"p.bst.6.pred.acc.140",64,521.373795,"gradual","worst","bst"
"19a27b7664ddef70c6b9db116aec3be7949fe0e",4,57.516339869281,"m.tree_min.2.post.pred_inst.67",64,524.506411,"gradual","worst","bst"
"19a27b7664ddef70c6bbdb116aec3be7949fe0e",4,58.1699346405229,"m.tree_min_helper.3.fold.pred_inst.75",64,534.707617,"gradual","worst","bst"
"19a37b7664ddef70c6bbdb116aec3be7949fe0e",4,58.8235294117647,"m.main.5.inv.default.12",64,523.620272,"gradual","worst","bst"
"19a37b7764ddef70c6bbdb116aec3be7949fe0e",4,59.4771241830065,"m.tree_contains.4.unfold.pred_inst.28",64,453.682208,"gradual","worst","bst"
"19a3fb7764ddef70c6bbdb116aec3be7949fe0e",4,60.1307189542484,"m.main.5.inv.default.13",64,457.975904,"gradual","worst","bst"
"19a3fb7764ddef70c6bbdb156aec3be7949fe0e",4,60.7843137254902,"m.tree_remove_helper.1.pre.pred_inst.90",64,472.298644,"gradual","worst","bst"
"19b3fb7764ddef70c6bbdb156aec3be7949fe0e",4,61.437908496732,"m.create_tree_helper.3.fold.pred_inst.8",64,467.647595,"gradual","worst","bst"
"19b3fb7774ddef70c6bbdb156aec3be7949fe0e",4,62.0915032679739,"m.tree_contains_helper.4.unfold.pred_inst.32",64,447.674511,"gradual","worst","bst"
"19b3fb7774ddef70d6bbdb156aec3be7949fe0e",4,62.7450980392157,"m.tree_max_lemma.3.fold.pred_inst.64",64,447.00002,"gradual","worst","bst"
"19b3fb7f74ddef70d6bbdb156aec3be7949fe0e",4,63.3986928104575,"m.tree_add_helper.3.fold.pred_inst.25",64,449.320045,"gradual","worst","bst"
"19b3fb7f74ddef70d6bbdb156aec3be7949fe2e",4,64.0522875816993,"p.bstRemove.6.pred.default.147",64,449.530785,"gradual","worst","bst"
"19b3fb7f74ddef70d6bbdb157aec3be7949fe2e",4,64.7058823529412,"m.tree_remove_helper.3.fold.pred_inst.96",64,454.882054,"gradual","worst","bst"
"19b3fb7f74ddef70d6bbdb157aec3be7959fe2e",4,65.359477124183,"m.tree_remove_lemma_right.4.unfold.pred_inst.132",64,441.671108,"gradual","worst","bst"
"19b3fb7f74ddef70d6bbdb357aec3be7959fe2e",4,66.0130718954248,"m.tree_remove.2.post.pred_inst.87",64,440.565172,"gradual","worst","bst"
"19b3fb7f74ddef70d6bbdb3d7aec3be7959fe2e",4,66.6666666666667,"m.tree_remove.3.fold.pred_inst.89",64,437.888763,"gradual","worst","bst"
"19bbfb7f74ddef70d6bbdb3d7aec3be7959fe2e",4,67.3202614379085,"m.create_tree_helper.3.fold.pred_inst.9",64,446.475959,"gradual","worst","bst"
"19bbfb7f74ddef71d6bbdb3d7aec3be7959fe2e",4,67.9738562091503,"m.tree_max_lemma.1.pre.default.60",64,438.527733,"gradual","worst","bst"
"19bbfb7f74ddef71d6bfdb3d7aec3be7959fe2e",4,68.6274509803922,"m.tree_min_helper.4.unfold.pred_inst.74",64,438.282352,"gradual","worst","bst"
"1dbbfb7f74ddef71d6bfdb3d7aec3be7959fe2e",4,69.281045751634,"m.create_tree.2.post.pred_inst.2",64,442.69341,"gradual","worst","bst"
"1dbbfbff74ddef71d6bfdb3d7aec3be7959fe2e",4,69.9346405228758,"m.tree_add_helper.1.pre.default.21",64,433.518621,"gradual","worst","bst"
"1dbbfbff74ddef71d6bfdb3d7aec3be7959fe6e",4,70.5882352941177,"p.bstRemove.6.pred.default.146",64,448.230696,"gradual","worst","bst"
"1dbbfbff74ddef75d6bfdb3d7aec3be7959fe6e",4,71.2418300653595,"m.tree_max_helper.3.fold.pred_inst.58",64,439.438701,"gradual","worst","bst"
"1dbbfbff74ddef75d7bfdb3d7aec3be7959fe6e",4,71.8954248366013,"m.tree_min.4.unfold.pred_inst.68",64,443.941686,"gradual","worst","bst"
"1dbbfbff74fdef75d7bfdb3d7aec3be7959fe6e",4,72.5490196078431,"m.tree_main_lemma.3.fold.pred_inst.39",64,393.131883,"gradual","worst","bst"
"1dbbfbff76fdef75d7bfdb3d7aec3be7959fe6e",4,73.202614379085,"m.tree_contains_helper.3.fold.pred_inst.35",64,397.568919,"gradual","worst","bst"
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,73.8562091503268,"p.bstRemove.6.pred.pred_inst.144",64,491.548958,"gradual","worst","bst"
"1dbbfbff76fdef75f7bfdb3d7aec3be7959ff6e",4,74.5098039215686,"m.tree_max_lemma.4.unfold.pred_inst.63",64,478.297661,"gradual","worst","bst"
"1dbbfbff76ffef75f7bfdb3d7aec3be7959ff6e",4,75.1633986928105,"m.tree_main_lemma_bst.3.fold.pred_inst.43",64,386.561526,"gradual","worst","bst"
"1dbbfbff76ffef75f7bfdb3d7eec3be7959ff6e",4,75.8169934640523,"m.tree_remove_helper.0.assert.default.98",64,382.526862,"gradual","worst","bst"
"1dbbfbff76ffeff5f7bfdb3d7eec3be7959ff6e",4,76.4705882352941,"m.tree_max_helper.4.unfold.pred_inst.53",64,381.716131,"gradual","worst","bst"
"1dbbfbff76ffeff5f7bfdb3d7eec3bf7959ff6e",4,77.124183006536,"m.tree_remove_lemma_max.1.pre.pred_inst.120",64,379.137466,"gradual","worst","bst"
"1dbbfbff76ffeff5f7bfdbbd7eec3bf7959ff6e",4,77.7777777777778,"m.tree_min_lemma.3.fold.pred_inst.85",64,383.02041,"gradual","worst","bst"
"1dbbfbff76ffeff5f7bfdbbd7eec3bff959ff6e",4,78.4313725490196,"m.tree_remove_lemma_max.2.post.pred_inst.121",64,383.014946,"gradual","worst","bst"
"1dbffbff76ffeff5f7bfdbbd7eec3bff959ff6e",4,79.0849673202614,"m.main.5.inv.default.10",64,392.863053,"gradual","worst","bst"
"1dbffbff76ffeff5f7bfdbbd7eec3bffb59ff6e",4,79.7385620915033,"m.tree_remove_lemma_min.4.unfold.pred_inst.127",64,378.690012,"gradual","worst","bst"
"1dbffbff76ffeff5f7bfdbbd7eed3bffb59ff6e",4,80.3921568627451,"m.tree_remove_lemma_left.4.unfold.pred_inst.108",64,371.15911,"gradual","worst","bst"
"1dfffbff76ffeff5f7bfdbbd7eed3bffb59ff6e",4,81.0457516339869,"m.create_tree_helper.2.post.pred_inst.6",64,345.376635,"gradual","worst","bst"
"1dfffbff76ffeff5f7bfdbbd7eed3bffb79ff6e",4,81.6993464052288,"m.tree_remove_lemma_right.2.post.pred_inst.131",64,361.464802,"gradual","worst","bst"
"1dfffbff76ffeff5f7bfdbbd7eef3bffb79ff6e",4,82.3529411764706,"m.tree_remove_lemma_left.2.post.pred_inst.107",64,361.814846,"gradual","worst","bst"
"1dfffbff76ffeff5f7bfdbbd7fef3bffb79ff6e",4,83.0065359477124,"m.tree_remove_helper.3.fold.pred_inst.100",64,363.890778,"gradual","worst","bst"
"1dfffbff76ffeff5f7bfdbbd7fef3bffb7bff6e",4,83.6601307189542,"m.tree_remove_lemma_right.3.fold.pred_inst.135",64,348.214502,"gradual","worst","bst"
"1dffffff76ffeff5f7bfdbbd7fef3bffb7bff6e",4,84.3137254901961,"m.tree_add.4.unfold.pred_inst.18",64,323.853216,"gradual","worst","bst"
"1dffffff76ffeff5f7bfdbbd7fef3bffb7bffee",4,84.9673202614379,"p.bstRemove.6.pred.default.145",64,319.471296,"gradual","worst","bst"
"1dffffff76ffeff5f7bfdbbd7fef3fffb7bffee",4,85.6209150326797,"m.tree_remove_lemma_left2.2.post.pred_inst.114",64,322.532187,"gradual","worst","bst"
"1dffffff76ffeff5f7bfdbbd7fef3ffff7bffee",4,86.2745098039216,"m.tree_remove_lemma_min.2.post.pred_inst.126",64,320.039092,"gradual","worst","bst"
"1dffffff76ffeff5f7bffbbd7fef3ffff7bffee",4,86.9281045751634,"m.tree_min_helper.3.fold.pred_inst.79",64,324.688369,"gradual","worst","bst"
"1dffffff76ffeff5f7bffbbd7fff3ffff7bffee",4,87.5816993464052,"m.tree_remove_lemma.3.fold.pred_inst.104",64,324.480805,"gradual","worst","bst"
"1dffffff76ffeff5f7bffbbd7fff3fffffbffee",4,88.2352941176471,"m.tree_remove_lemma_right.1.pre.default.129",64,321.184617,"gradual","worst","bst"
"1dffffff76ffeffdf7bffbbd7fff3fffffbffee",4,88.8888888888889,"m.tree_max_helper.0.assert.default.57",64,321.926345,"gradual","worst","bst"
"1dffffff76ffeffdf7bffbbdffff3fffffbffee",4,89.5424836601307,"m.tree_remove_helper.4.unfold.pred_inst.93",64,303.329768,"gradual","worst","bst"
"1dffffff76ffeffdf7bffbbdffff3ffffffffee",4,90.1960784313726,"m.tree_remove_lemma_right.3.fold.pred_inst.134",64,306.109814,"gradual","worst","bst"
"1dffffff76ffeffdf7bffbbdffff3ffffffffef",4,90.8496732026144,"p.treeRemove.6.pred.pred_inst.152",64,255.688522,"gradual","worst","bst"
"1dffffff76ffeffdffbffbbdffff3ffffffffef",4,91.5032679738562,"m.tree_min.1.pre.default.65",64,257.620998,"gradual","worst","bst"
"1dffffff76ffeffdffbffbbdffff7ffffffffef",4,92.156862745098,"m.tree_remove_lemma_left.3.fold.pred_inst.110",64,248.083453,"gradual","worst","bst"
"1dffffff76ffeffdffbffbbfffff7ffffffffef",4,92.8104575163399,"m.tree_remove_helper.2.post.pred_inst.91",64,259.383707,"gradual","worst","bst"
"1dfffffff6ffeffdffbffbbfffff7ffffffffef",4,93.4640522875817,"m.tree_contains.3.fold.pred_inst.29",64,188.237909,"gradual","worst","bst"
"1dfffffff6ffeffdffbffbffffff7ffffffffef",4,94.1176470588235,"m.tree_remove.1.pre.pred_inst.86",64,188.141517,"gradual","worst","bst"
"1dfffffff7ffeffdffbffbffffff7ffffffffef",4,94.7712418300653,"m.tree_main_lemma.1.pre.pred_inst.36",64,185.843106,"gradual","worst","bst"
"1dffffffffffeffdffbffbffffff7ffffffffef",4,95.4248366013072,"m.tree_contains_helper.3.fold.pred_inst.33",64,90.487467,"gradual","worst","bst"
"1dffffffffffefffffbffbffffff7ffffffffef",4,96.078431372549,"m.tree_max_helper.3.fold.pred_inst.59",64,91.450873,"gradual","worst","bst"
"1dffffffffffefffffbffbfffffffffffffffef",4,96.7320261437908,"m.tree_remove_lemma_left.3.fold.pred_inst.109",64,92.323145,"gradual","worst","bst"
"1dffffffffffeffffffffbfffffffffffffffef",4,97.3856209150327,"m.tree_min_helper.1.pre.default.70",64,90.777344,"gradual","worst","bst"
"1fffffffffffeffffffffbfffffffffffffffef",4,98.0392156862745,"m.create_tree.3.fold.pred_inst.3",64,91.418024,"gradual","worst","bst"
"1ffffffffffffffffffffbfffffffffffffffef",4,98.6928104575163,"m.tree_max.3.fold.pred_inst.48",64,91.136845,"gradual","worst","bst"
"1ffffffffffffffffffffffffffffffffffffef",4,99.3464052287582,"m.tree_min_lemma.1.pre.pred_inst.82",64,90.139785,"gradual","worst","bst"
"1ffffffffffffffffffffffffffffffffffffff",4,100,"p.bstRemove.6.pred.acc.148",64,55.682476,"gradual","worst","bst"
"0",5,0,NA,64,0.919802,"gradual","best","bst"
"400000000000000000000000000",5,0.65359477124183,"m.tree_max.2.post.pred_inst.46",64,3.279003,"gradual","best","bst"
"400000000000000200000000000",5,1.30718954248366,"m.tree_remove_lemma_left.2.post.pred_inst.107",64,5.677547,"gradual","best","bst"
"400000200000000200000000000",5,1.96078431372549,"m.tree_min_helper.1.pre.pred_inst.71",64,5.740417,"gradual","best","bst"
"400000210000000200000000000",5,2.61437908496732,"m.tree_min_helper.3.fold.pred_inst.76",64,5.695724,"gradual","best","bst"
"401000210000000200000000000",5,3.26797385620915,"m.tree_max_helper.4.unfold.pred_inst.56",64,5.792885,"gradual","best","bst"
"403000210000000200000000000",5,3.92156862745098,"m.tree_max_helper.3.fold.pred_inst.55",64,5.666767,"gradual","best","bst"
"403000210000000200000000400",5,4.57516339869281,"p.bst.6.pred.acc.142",64,5.62715,"gradual","best","bst"
"403000210000000200000000410",5,5.22875816993464,"p.bstRemove.6.pred.acc.148",64,6.042309,"gradual","best","bst"
"403000210000001200000000410",5,5.88235294117647,"m.tree_remove_lemma.3.fold.pred_inst.104",64,6.020157,"gradual","best","bst"
"403000210000001200000001410",5,6.5359477124183,"p.bst.6.pred.acc.140",64,6.043601,"gradual","best","bst"
"800000000403000210000001200000001410",5,7.18954248366013,"m.create_tree_helper.3.fold.pred_inst.9",64,5.894374,"gradual","best","bst"
"80000000040b000210000001200000001410",5,7.84313725490196,"m.tree_max_helper.4.unfold.pred_inst.53",64,5.983689,"gradual","best","bst"
"80000000040b000210000001200010001410",5,8.49673202614379,"m.tree_remove_lemma_min.1.pre.default.124",64,5.988716,"gradual","best","bst"
"80000000040b000210000001600010001410",5,9.15032679738562,"m.tree_remove_lemma_left.1.pre.pred_inst.106",64,8.695473,"gradual","best","bst"
"81000000040b000210000001600010001410",5,9.80392156862745,"m.tree_add.1.pre.pred_inst.16",64,8.778805,"gradual","best","bst"
"81004000040b000210000001600010001410",5,10.4575163398693,"m.tree_contains.1.pre.pred_inst.26",64,8.964789,"gradual","best","bst"
"81004000040b000210000011600010001410",5,11.1111111111111,"m.tree_remove_helper.3.fold.pred_inst.100",64,9.010042,"gradual","best","bst"
"81004000040b000210000011600410001410",5,11.7647058823529,"m.tree_remove_lemma_left2.3.fold.pred_inst.118",64,9.013103,"gradual","best","bst"
"81004008040b000210000011600410001410",5,12.4183006535948,"m.tree_main_lemma.2.post.pred_inst.37",64,8.959308,"gradual","best","bst"
"81014008040b000210000011600410001410",5,13.0718954248366,"m.tree_add_helper.4.unfold.pred_inst.24",64,8.847284,"gradual","best","bst"
"81014008040b000210008011600410001410",5,13.7254901960784,"m.tree_remove.3.fold.pred_inst.89",64,8.977478,"gradual","best","bst"
"1081014008040b000210008011600410001410",5,14.3790849673203,"m.create_tree_helper.1.pre.default.4",64,8.900131,"gradual","best","bst"
"1081014008040b000210008011600410001418",5,15.0326797385621,"p.bstRemove.6.pred.acc.149",64,8.948686,"gradual","best","bst"
"1081014008040b008210008011600410001418",5,15.6862745098039,"m.tree_min.1.pre.default.65",64,8.928382,"gradual","best","bst"
